,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
1284,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T14:48:02.000Z,1.0688276,-1.13922125,4.52279411,44.92398518,17.98245117,3.8616167,2021-08-15 14:48:02+00:00
1285,Litecoin,LTC,litecoin,710,1,14,2021-08-15T14:48:02.000Z,1.85946173,-1.01752196,18.51924557,45.35010397,6.32519291,-36.58741453,2021-08-15 14:48:02+00:00
1286,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T14:48:03.000Z,2.56266438,3.73222636,19.7321237,67.01014556,-3.21276423,-38.84886849,2021-08-15 14:48:03+00:00
1287,Monero,XMR,monero,161,1,29,2021-08-15T14:48:04.000Z,0.50641086,-1.52257063,-1.07839599,36.43881874,-4.61859477,-24.03257158,2021-08-15 14:48:04+00:00
1288,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T14:48:02.000Z,0.84731822,-2.73817865,3.89065254,66.4619966,29.56018808,-6.69062762,2021-08-15 14:48:02+00:00
1289,Cardano,ADA,cardano,287,1,4,2021-08-15T14:47:07.000Z,1.94261547,-3.95313662,45.16247102,75.67077875,39.44325928,0.62528585,2021-08-15 14:47:07+00:00
1290,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T14:48:02.000Z,1.0688276,-1.13922125,4.52279411,44.92398518,17.98245117,3.8616167,2021-08-15 14:48:02+00:00
1291,Litecoin,LTC,litecoin,710,1,14,2021-08-15T14:48:02.000Z,1.85946173,-1.01752196,18.51924557,45.35010397,6.32519291,-36.58741453,2021-08-15 14:48:02+00:00
1292,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T14:48:03.000Z,2.56266438,3.73222636,19.7321237,67.01014556,-3.21276423,-38.84886849,2021-08-15 14:48:03+00:00
1293,Monero,XMR,monero,161,1,29,2021-08-15T14:48:04.000Z,0.50641086,-1.52257063,-1.07839599,36.43881874,-4.61859477,-24.03257158,2021-08-15 14:48:04+00:00
1294,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T14:48:02.000Z,0.84731822,-2.73817865,3.89065254,66.4619966,29.56018808,-6.69062762,2021-08-15 14:48:02+00:00
1295,Cardano,ADA,cardano,287,1,4,2021-08-15T14:47:07.000Z,1.94261547,-3.95313662,45.16247102,75.67077875,39.44325928,0.62528585,2021-08-15 14:47:07+00:00
1296,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T14:48:02.000Z,1.0688276,-1.13922125,4.52279411,44.92398518,17.98245117,3.8616167,2021-08-15 14:48:02+00:00
1297,Litecoin,LTC,litecoin,710,1,14,2021-08-15T14:48:02.000Z,1.85946173,-1.01752196,18.51924557,45.35010397,6.32519291,-36.58741453,2021-08-15 14:48:02+00:00
1298,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T14:48:03.000Z,2.56266438,3.73222636,19.7321237,67.01014556,-3.21276423,-38.84886849,2021-08-15 14:48:03+00:00
1299,Monero,XMR,monero,161,1,29,2021-08-15T14:48:04.000Z,0.50641086,-1.52257063,-1.07839599,36.43881874,-4.61859477,-24.03257158,2021-08-15 14:48:04+00:00
1300,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T14:48:02.000Z,0.84731822,-2.73817865,3.89065254,66.4619966,29.56018808,-6.69062762,2021-08-15 14:48:02+00:00
1301,Cardano,ADA,cardano,287,1,4,2021-08-15T14:47:07.000Z,1.94261547,-3.95313662,45.16247102,75.67077875,39.44325928,0.62528585,2021-08-15 14:47:07+00:00
1302,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:02:02.000Z,-0.10648537,-2.0835132,4.50095647,43.64363412,17.95939054,3.19517209,2021-08-15 15:02:02+00:00
1303,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:02:02.000Z,0.31434308,-2.09208037,18.17114574,44.09926805,6.78715615,-36.79797,2021-08-15 15:02:02+00:00
1304,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:02:03.000Z,1.17094873,2.6817198,20.14610232,65.65678251,-2.97313208,-39.46408169,2021-08-15 15:02:03+00:00
1305,Monero,XMR,monero,161,1,29,2021-08-15T15:02:04.000Z,-0.28981,-2.63116112,-1.68106815,34.66574087,-4.36167154,-25.42249568,2021-08-15 15:02:04+00:00
1306,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:02:02.000Z,-0.20920511,-3.74400555,3.68020128,64.19042113,29.80501777,-7.39714574,2021-08-15 15:02:02+00:00
1307,Cardano,ADA,cardano,287,1,4,2021-08-15T15:01:07.000Z,0.30404727,-5.34265222,45.69520171,73.72317277,40.31497667,-0.13419809,2021-08-15 15:01:07+00:00
1308,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:07:02.000Z,-0.94203334,-1.86455708,4.28331761,44.10409849,18.07690321,3.93379137,2021-08-15 15:07:02+00:00
1309,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:07:02.000Z,-1.19499393,-1.8180701,17.96979242,44.36627854,6.52266114,-37.01684377,2021-08-15 15:07:02+00:00
1310,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:07:03.000Z,-0.2020025,2.53918682,19.76845179,66.06910587,-2.76487538,-38.84469708,2021-08-15 15:07:03+00:00
1311,Monero,XMR,monero,161,1,29,2021-08-15T15:07:04.000Z,-1.35401229,-2.99566077,-2.17769604,35.12080321,-4.44273551,-24.72802406,2021-08-15 15:07:04+00:00
1312,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:07:02.000Z,-1.19448341,-3.41458,3.60002705,65.07295889,29.97498092,-6.29786078,2021-08-15 15:07:02+00:00
1313,Cardano,ADA,cardano,287,1,4,2021-08-15T15:06:07.000Z,-0.28774378,-4.82592923,45.06470946,74.60083073,40.25356513,1.10217734,2021-08-15 15:06:07+00:00
1314,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:12:02.000Z,-0.81395164,-1.75467512,4.34748067,44.20604357,18.55570914,4.48473447,2021-08-15 15:12:02+00:00
1315,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:12:02.000Z,-0.77927995,-1.59116813,18.2774049,44.41277126,7.29946235,-36.23527593,2021-08-15 15:12:02+00:00
1316,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:12:03.000Z,-0.05036999,2.39894477,19.70082545,66.62593016,-2.42197315,-38.49632967,2021-08-15 15:12:03+00:00
1317,Monero,XMR,monero,161,1,29,2021-08-15T15:12:04.000Z,-1.25009762,-2.76777227,-2.17896047,35.3069,-3.7018715,-24.76663527,2021-08-15 15:12:04+00:00
1318,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:12:02.000Z,-0.97701519,-3.39109969,3.51381666,64.89283655,30.46834094,-5.87451287,2021-08-15 15:12:02+00:00
1319,Cardano,ADA,cardano,287,1,4,2021-08-15T15:11:08.000Z,-1.36004614,-4.90191567,44.82283109,73.91382108,40.50612337,1.18133786,2021-08-15 15:11:08+00:00
1320,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:17:02.000Z,-0.68706686,-1.60903453,4.40531511,44.2844594,18.9629559,4.07726004,2021-08-15 15:17:02+00:00
1321,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:17:02.000Z,-0.78557801,-1.48422468,18.55795418,44.71296483,7.61450146,-36.12429787,2021-08-15 15:17:02+00:00
1322,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:17:03.000Z,0.02806143,3.12640984,19.93489965,66.95383497,-2.15255684,-38.77399217,2021-08-15 15:17:03+00:00
1323,Monero,XMR,monero,161,1,29,2021-08-15T15:17:04.000Z,-0.86141956,-2.54787606,-2.09304968,35.53280137,-3.33638015,-24.86105289,2021-08-15 15:17:04+00:00
1324,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:17:02.000Z,-0.88035172,-3.19170029,3.73259887,65.38503617,30.72698572,-6.26444751,2021-08-15 15:17:02+00:00
1325,Cardano,ADA,cardano,287,1,4,2021-08-15T15:16:07.000Z,-1.22964558,-4.36345757,45.17864154,74.37971674,40.87089459,1.29373079,2021-08-15 15:16:07+00:00
1326,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:22:02.000Z,-0.52723783,-1.71879996,4.44222139,44.36888819,18.80393172,4.62357979,2021-08-15 15:22:02+00:00
1327,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:22:02.000Z,-0.10500799,-1.47654703,18.52858144,44.86371926,7.40471689,-35.9896453,2021-08-15 15:22:02+00:00
1328,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:22:03.000Z,0.54587569,2.81393718,19.9386012,67.2982446,-2.0446018,-38.21851891,2021-08-15 15:22:03+00:00
1329,Monero,XMR,monero,161,1,29,2021-08-15T15:22:04.000Z,-0.51545235,-2.66101915,-2.20624314,35.60642931,-3.25958646,-24.42406619,2021-08-15 15:22:04+00:00
1330,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:22:02.000Z,-0.49367977,-3.30563713,3.93226011,65.84326812,30.71892976,-5.59579773,2021-08-15 15:22:02+00:00
1331,Cardano,ADA,cardano,287,1,3,2021-08-15T15:21:07.000Z,-0.53415139,-4.56539365,45.69447714,74.69658134,40.92312492,1.88514053,2021-08-15 15:21:07+00:00
1332,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:27:02.000Z,-0.78726456,-1.7588531,4.43663065,43.98785549,18.87748971,4.20016988,2021-08-15 15:27:02+00:00
1333,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:27:02.000Z,-0.45237557,-1.13427941,18.89965408,44.68077958,7.60078611,-35.69562138,2021-08-15 15:27:02+00:00
1334,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:27:03.000Z,-0.32652501,2.65478192,19.8588657,67.01112728,-2.05344562,-38.54503991,2021-08-15 15:27:03+00:00
1335,Monero,XMR,monero,161,1,29,2021-08-15T15:27:04.000Z,-0.82726119,-2.7990345,-2.07398918,35.2474666,-2.7506492,-24.70079654,2021-08-15 15:27:04+00:00
1336,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:27:02.000Z,-1.03819623,-3.46194247,3.72203667,65.00864791,30.68936965,-6.22685742,2021-08-15 15:27:02+00:00
1337,Cardano,ADA,cardano,287,1,3,2021-08-15T15:26:07.000Z,-1.04683474,-4.47214407,45.43821295,74.11452583,40.57457583,1.88155321,2021-08-15 15:26:07+00:00
1338,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:27:02.000Z,-0.78726456,-1.7588531,4.43663065,43.98785549,18.87748971,4.20016988,2021-08-15 15:27:02+00:00
1339,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:27:02.000Z,-0.45237557,-1.13427941,18.89965408,44.68077958,7.60078611,-35.69562138,2021-08-15 15:27:02+00:00
1340,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:27:03.000Z,-0.32652501,2.65478192,19.8588657,67.01112728,-2.05344562,-38.54503991,2021-08-15 15:27:03+00:00
1341,Monero,XMR,monero,161,1,29,2021-08-15T15:27:04.000Z,-0.82726119,-2.7990345,-2.07398918,35.2474666,-2.7506492,-24.70079654,2021-08-15 15:27:04+00:00
1342,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:27:02.000Z,-1.03819623,-3.46194247,3.72203667,65.00864791,30.68936965,-6.22685742,2021-08-15 15:27:02+00:00
1343,Cardano,ADA,cardano,287,1,3,2021-08-15T15:26:07.000Z,-1.04683474,-4.47214407,45.43821295,74.11452583,40.57457583,1.88155321,2021-08-15 15:26:07+00:00
1344,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:37:02.000Z,-0.58929594,-1.37405691,4.47894845,43.68819747,18.51230704,5.42278236,2021-08-15 15:37:02+00:00
1345,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:37:02.000Z,-0.27040028,-0.48350039,18.71293834,44.46448956,7.41723375,-34.93874871,2021-08-15 15:37:02+00:00
1346,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:37:03.000Z,-0.55000185,4.46425223,19.93005721,66.1358414,-2.73754475,-37.63379826,2021-08-15 15:37:03+00:00
1347,Monero,XMR,monero,161,1,29,2021-08-15T15:37:04.000Z,-0.79655478,-2.19038227,-2.21826992,34.42269655,-3.24117471,-23.95499994,2021-08-15 15:37:04+00:00
1348,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:37:02.000Z,-0.94513719,-3.06393351,3.51785487,64.11829494,29.89384684,-4.84466769,2021-08-15 15:37:02+00:00
1349,Cardano,ADA,cardano,287,1,4,2021-08-15T15:36:08.000Z,-0.9737306,-3.8050696,45.12006581,73.35782949,39.99126461,2.55313634,2021-08-15 15:36:08+00:00
1350,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:42:02.000Z,-0.4052212,-1.76297219,4.39652767,43.55811113,18.90550653,5.53460535,2021-08-15 15:42:02+00:00
1351,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:42:02.000Z,0.04408876,-0.94847969,19.04196898,44.54956464,7.79766347,-34.65779836,2021-08-15 15:42:02+00:00
1352,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:42:03.000Z,0.17055087,3.81518348,20.4269895,65.85211823,-2.16479534,-37.36347317,2021-08-15 15:42:03+00:00
1353,Monero,XMR,monero,161,1,29,2021-08-15T15:42:04.000Z,-0.54890698,-2.68322158,-2.31586628,34.37997185,-2.89248712,-23.7811888,2021-08-15 15:42:04+00:00
1354,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:42:02.000Z,-0.78648761,-3.60352361,3.50898347,63.55792811,30.1733234,-4.85046365,2021-08-15 15:42:02+00:00
1355,Cardano,ADA,cardano,287,1,4,2021-08-15T15:41:07.000Z,-0.52494469,-4.25144618,45.38881817,73.45481503,40.46479197,3.09881166,2021-08-15 15:41:07+00:00
1356,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:47:02.000Z,-0.26428458,-1.75071514,4.42457109,43.47330381,18.67614107,5.4929334,2021-08-15 15:47:02+00:00
1357,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:47:02.000Z,-0.06097494,-1.06039549,18.87672041,44.02803685,7.45558761,-34.90216147,2021-08-15 15:47:02+00:00
1358,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:47:03.000Z,0.28776103,4.11725785,19.83488382,65.85460484,-2.36937599,-37.23786388,2021-08-15 15:47:03+00:00
1359,Monero,XMR,monero,161,1,29,2021-08-15T15:47:04.000Z,-0.3659239,-2.61929966,-2.40171697,34.30853919,-3.14904487,-23.80192083,2021-08-15 15:47:04+00:00
1360,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:47:02.000Z,-0.69779618,-3.59000646,3.47281171,63.37658148,30.1399159,-5.00952813,2021-08-15 15:47:02+00:00
1361,Cardano,ADA,cardano,287,1,3,2021-08-15T15:46:08.000Z,-0.31621787,-4.09792299,45.82850241,73.47914334,40.68611073,3.08357056,2021-08-15 15:46:08+00:00
1362,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:54:02.000Z,0.49700574,-1.67372883,4.58027709,43.5807395,19.15204167,6.46385431,2021-08-15 15:54:02+00:00
1363,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:54:02.000Z,1.10231654,-0.91843304,19.36216795,44.54578292,8.04215604,-34.2538144,2021-08-15 15:54:02+00:00
1364,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:54:03.000Z,2.74343601,5.49208639,21.79873047,68.21989201,-0.49688135,-35.781438,2021-08-15 15:54:03+00:00
1365,Monero,XMR,monero,161,1,29,2021-08-15T15:54:04.000Z,0.47349479,-2.35465208,-2.24197533,34.53482409,-2.48710454,-23.03086584,2021-08-15 15:54:04+00:00
1366,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:54:02.000Z,0.00479035,-3.48314369,3.83551914,63.75172476,30.74983611,-3.85357183,2021-08-15 15:54:02+00:00
1367,Cardano,ADA,cardano,287,1,4,2021-08-15T15:53:08.000Z,0.00070878,-4.53241432,45.31547918,72.78245739,40.52557102,4.22661014,2021-08-15 15:53:08+00:00
1368,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T15:59:02.000Z,0.39664714,-1.64966811,5.0317178,43.80308134,19.12307033,6.73964798,2021-08-15 15:59:02+00:00
1369,Litecoin,LTC,litecoin,710,1,14,2021-08-15T15:59:02.000Z,1.05092871,-0.92106093,19.63646207,44.55586414,8.05542122,-34.32436437,2021-08-15 15:59:02+00:00
1370,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T15:59:03.000Z,2.44790566,5.36546565,22.62106837,68.34600372,-0.65527053,-35.90622561,2021-08-15 15:59:03+00:00
1371,Monero,XMR,monero,161,1,29,2021-08-15T15:59:04.000Z,0.59921703,-2.18437302,-1.63389344,34.31955112,-2.59623373,-22.85911484,2021-08-15 15:59:04+00:00
1372,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T15:59:02.000Z,-0.04025051,-3.47523311,4.24031219,63.65652454,30.73207783,-3.88670206,2021-08-15 15:59:02+00:00
1373,Cardano,ADA,cardano,287,1,3,2021-08-15T15:58:08.000Z,0.13445591,-4.09532181,45.83841631,73.15390399,40.69262717,4.33336294,2021-08-15 15:58:08+00:00
1374,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:04:02.000Z,0.6822332,-1.37102402,5.43250071,44.22591968,19.0354855,5.8156574,2021-08-15 16:04:02+00:00
1375,Litecoin,LTC,litecoin,710,1,13,2021-08-15T16:04:02.000Z,1.29891501,-0.61384649,20.19009994,45.08182748,7.65485397,-34.68150125,2021-08-15 16:04:02+00:00
1376,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:04:03.000Z,3.10352856,6.43303083,24.87971337,70.35509837,-0.39524722,-36.67283097,2021-08-15 16:04:03+00:00
1377,Monero,XMR,monero,161,1,29,2021-08-15T16:04:04.000Z,1.10746845,-2.14155891,-0.97634512,35.38081416,-2.41682439,-23.41051691,2021-08-15 16:04:04+00:00
1378,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:04:02.000Z,0.36875052,-3.17995973,4.88271471,64.11381241,30.79078158,-4.73612168,2021-08-15 16:04:02+00:00
1379,Cardano,ADA,cardano,287,1,3,2021-08-15T16:03:09.000Z,0.46520167,-3.51159033,46.89710146,73.76361816,40.8638157,3.05598299,2021-08-15 16:03:09+00:00
1380,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:09:02.000Z,0.54960957,-1.27569681,4.89161212,44.37569909,18.05096093,6.10929505,2021-08-15 16:09:02+00:00
1381,Litecoin,LTC,litecoin,710,1,13,2021-08-15T16:09:02.000Z,1.15422954,-0.39064942,19.35287067,45.25676184,6.99006426,-34.67464957,2021-08-15 16:09:02+00:00
1382,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:09:03.000Z,2.46518591,5.82988753,22.86220841,69.9457616,-1.62017499,-36.75880925,2021-08-15 16:09:03+00:00
1383,Monero,XMR,monero,161,1,29,2021-08-15T16:09:04.000Z,1.04887917,-1.94648043,-1.65651154,35.82755582,-3.04337393,-23.25766605,2021-08-15 16:09:04+00:00
1384,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:09:02.000Z,0.19452873,-3.01432021,4.21903376,64.37800823,29.82080968,-4.80506417,2021-08-15 16:09:02+00:00
1385,Cardano,ADA,cardano,287,1,3,2021-08-15T16:08:07.000Z,1.0843201,-3.44049474,46.25915928,74.57200004,39.64716702,3.19979635,2021-08-15 16:08:07+00:00
1386,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:14:02.000Z,0.26175557,-1.38640609,4.39982075,44.76724907,17.53884798,7.40574397,2021-08-15 16:14:02+00:00
1387,Litecoin,LTC,litecoin,710,1,14,2021-08-15T16:14:02.000Z,0.62212565,-0.43772178,18.6363445,45.40592613,7.04845348,-33.68029996,2021-08-15 16:14:02+00:00
1388,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:14:03.000Z,1.42759385,5.34170685,21.44241661,69.14443316,-2.45794565,-36.33566664,2021-08-15 16:14:03+00:00
1389,Monero,XMR,monero,161,1,29,2021-08-15T16:14:04.000Z,0.28851004,-2.2557308,-2.27332457,35.63863028,-3.55925048,-22.53489137,2021-08-15 16:14:04+00:00
1390,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:14:02.000Z,-0.01404243,-3.09723141,3.64483399,64.4209361,29.32162533,-3.25442757,2021-08-15 16:14:02+00:00
1391,Cardano,ADA,cardano,287,1,3,2021-08-15T16:13:08.000Z,0.47391387,-3.81612733,45.37886604,74.28043629,38.99992139,4.21198698,2021-08-15 16:13:08+00:00
1392,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:19:02.000Z,0.01029993,-1.57348247,4.25443749,43.35668555,17.5159152,7.47528204,2021-08-15 16:19:02+00:00
1393,Litecoin,LTC,litecoin,710,1,14,2021-08-15T16:19:02.000Z,0.68595891,-0.366558,18.92741705,44.95772914,7.36720064,-33.55929159,2021-08-15 16:19:02+00:00
1394,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:19:03.000Z,1.009793,4.89686362,21.17513431,68.02421815,-2.50891037,-36.4194773,2021-08-15 16:19:03+00:00
1395,Monero,XMR,monero,161,1,29,2021-08-15T16:19:04.000Z,0.09760283,-2.47960462,-2.502449,34.72785127,-3.60717084,-22.51766778,2021-08-15 16:19:04+00:00
1396,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:19:02.000Z,-0.25606107,-3.15547772,3.38792352,63.42045222,29.22088969,-2.87631066,2021-08-15 16:19:02+00:00
1397,Cardano,ADA,cardano,287,1,4,2021-08-15T16:18:07.000Z,-0.10672225,-4.70767418,44.43685213,73.0989148,38.56294984,3.65561972,2021-08-15 16:18:07+00:00
1398,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:24:02.000Z,0.16093519,-1.62035211,4.18058795,43.42720361,18.00894531,6.20810229,2021-08-15 16:24:02+00:00
1399,Litecoin,LTC,litecoin,710,1,13,2021-08-15T16:24:02.000Z,0.86192166,-0.20651029,18.97859452,45.0698145,7.84875172,-34.4240046,2021-08-15 16:24:02+00:00
1400,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:24:03.000Z,1.23753943,4.84237281,20.6729513,67.90445174,-2.24370886,-37.45522988,2021-08-15 16:24:03+00:00
1401,Monero,XMR,monero,161,1,29,2021-08-15T16:24:04.000Z,0.36731672,-2.37754583,-2.75053688,35.00227244,-2.84660493,-23.47686719,2021-08-15 16:24:04+00:00
1402,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:24:02.000Z,-0.12447313,-3.21629355,3.28110923,63.5521277,29.71285785,-4.42069233,2021-08-15 16:24:02+00:00
1403,Cardano,ADA,cardano,287,1,4,2021-08-15T16:23:08.000Z,-0.26107812,-4.63124095,44.94566868,72.82941289,39.32171236,2.70564018,2021-08-15 16:23:08+00:00
1404,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:29:02.000Z,0.40883646,-1.60004821,4.51375593,43.78034208,18.4539196,6.5055363,2021-08-15 16:29:02+00:00
1405,Litecoin,LTC,litecoin,710,1,13,2021-08-15T16:29:02.000Z,1.24230668,-0.00779906,19.59910134,45.72583668,8.69561072,-34.4036166,2021-08-15 16:29:02+00:00
1406,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:29:03.000Z,1.90249247,5.08182151,21.89685898,68.92380506,-1.26798237,-36.97499831,2021-08-15 16:29:03+00:00
1407,Monero,XMR,monero,161,1,29,2021-08-15T16:29:04.000Z,0.8349212,-2.25586796,-2.45752868,35.5799474,-2.02909722,-23.10085868,2021-08-15 16:29:04+00:00
1408,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:29:02.000Z,0.33082897,-3.14506813,3.69168091,64.06884425,30.45135539,-3.98617744,2021-08-15 16:29:02+00:00
1409,Cardano,ADA,cardano,287,1,4,2021-08-15T16:28:07.000Z,0.24177269,-4.41558339,45.19401662,73.04369882,39.9249056,1.51298443,2021-08-15 16:28:07+00:00
1410,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:34:02.000Z,0.26945603,-1.6783944,4.63961419,43.15196048,18.04904379,6.68852351,2021-08-15 16:34:02+00:00
1411,Litecoin,LTC,litecoin,710,1,13,2021-08-15T16:34:02.000Z,0.67263674,-0.40702524,19.59661453,44.34532715,8.04603097,-33.78799329,2021-08-15 16:34:02+00:00
1412,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:34:03.000Z,1.49685035,5.1386531,22.28189919,67.53870855,-1.86814048,-37.05355569,2021-08-15 16:34:03+00:00
1413,Monero,XMR,monero,161,1,29,2021-08-15T16:34:04.000Z,0.896931,-2.17905567,-2.16573144,35.06595862,-2.14973285,-22.70143529,2021-08-15 16:34:04+00:00
1414,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:34:02.000Z,0.18184359,-3.10148686,3.88873,63.27758714,30.16297619,-3.49645826,2021-08-15 16:34:02+00:00
1415,Cardano,ADA,cardano,287,1,4,2021-08-15T16:33:08.000Z,0.38128645,-3.68536638,45.36650894,72.55125285,39.82191444,1.99132574,2021-08-15 16:33:08+00:00
1416,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:39:02.000Z,0.13344038,-1.62164766,4.76622997,43.2033539,18.13856571,6.64050993,2021-08-15 16:39:02+00:00
1417,Litecoin,LTC,litecoin,710,1,13,2021-08-15T16:39:02.000Z,0.29821881,-0.62013279,19.40735898,44.09497615,7.95066899,-34.07768487,2021-08-15 16:39:02+00:00
1418,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:39:03.000Z,1.2512002,5.25905891,22.56185657,67.35018529,-1.98727214,-37.22726442,2021-08-15 16:39:03+00:00
1419,Monero,XMR,monero,161,1,29,2021-08-15T16:39:04.000Z,0.50756574,-2.32732649,-2.13251661,34.9119936,-2.21303419,-22.96277623,2021-08-15 16:39:04+00:00
1420,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:39:02.000Z,0.23679145,-3.129382,4.0257858,63.09744277,30.1443339,-3.59992922,2021-08-15 16:39:02+00:00
1421,Cardano,ADA,cardano,287,1,4,2021-08-15T16:38:07.000Z,0.10144683,-3.15724236,45.23674712,72.21505716,39.71054112,2.49662018,2021-08-15 16:38:07+00:00
1422,Bitcoin,BTC,bitcoin,8909,1,1,2021-08-15T16:44:02.000Z,-0.10548474,-1.89967121,4.61281927,43.47639672,18.34795186,6.53449173,2021-08-15 16:44:02+00:00
1423,Litecoin,LTC,litecoin,710,1,14,2021-08-15T16:44:02.000Z,-0.05903919,-1.03869745,19.37351511,44.09756623,7.84049536,-33.98606357,2021-08-15 16:44:02+00:00
1424,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T16:44:03.000Z,0.45144377,4.54221784,22.88045644,67.0559451,-2.107844,-37.46102959,2021-08-15 16:44:03+00:00
1425,Monero,XMR,monero,161,1,29,2021-08-15T16:44:04.000Z,0.14848544,-2.74236218,-2.15338981,35.07243982,-1.95823761,-23.02835058,2021-08-15 16:44:04+00:00
1426,Ethereum,ETH,ethereum,5593,1,2,2021-08-15T16:44:02.000Z,0.02696318,-3.41082502,4.15261221,63.47768818,30.32155633,-3.57031947,2021-08-15 16:44:02+00:00
