,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
1184,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T15:43:03.000Z,1.19215092,7.11859514,20.19926287,53.84746421,-8.94758683,-43.09949994,2021-08-14 15:43:03+00:00
1185,Monero,XMR,monero,161,1,29,2021-08-14T15:43:04.000Z,0.76639915,2.86056463,1.60837454,41.07864573,-1.67685648,-29.83552994,2021-08-14 15:43:04+00:00
1186,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T15:43:02.000Z,0.34942691,2.51748921,5.54623071,70.47474507,28.38325804,-10.56653932,2021-08-14 15:43:02+00:00
1187,Cardano,ADA,cardano,287,1,3,2021-08-14T15:42:07.000Z,0.07369911,11.97215143,49.93943983,79.24700515,41.83469044,-3.72499326,2021-08-14 15:42:07+00:00
1188,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T15:54:02.000Z,0.16067122,1.39503158,8.24629727,48.0173517,17.37281248,-2.05556422,2021-08-14 15:54:02+00:00
1189,Litecoin,LTC,litecoin,710,1,14,2021-08-14T15:54:02.000Z,-0.10140242,4.11795942,18.41464038,45.38708393,4.94617369,-39.70603178,2021-08-14 15:54:02+00:00
1190,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T15:54:03.000Z,-0.44732984,7.02430796,22.42167298,54.03026984,-8.92640209,-43.29174256,2021-08-14 15:54:03+00:00
1191,Monero,XMR,monero,161,1,29,2021-08-14T15:54:04.000Z,0.31792796,2.43998065,2.08182306,41.12809331,-1.85862848,-30.24879527,2021-08-14 15:54:04+00:00
1192,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T15:54:02.000Z,-0.08749192,2.2422586,6.17031809,70.83943519,28.55946909,-10.5065103,2021-08-14 15:54:02+00:00
1193,Cardano,ADA,cardano,287,1,3,2021-08-14T15:53:07.000Z,-0.38168734,11.07459632,51.35984756,79.4624615,42.19488102,-3.4457862,2021-08-14 15:53:07+00:00
1194,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T15:55:02.000Z,0.01915944,1.25953391,8.30362218,47.96280424,17.3517869,-1.90023971,2021-08-14 15:55:02+00:00
1195,Litecoin,LTC,litecoin,710,1,14,2021-08-14T15:55:02.000Z,-0.31759931,3.8840485,18.10802052,45.31224874,4.71308531,-39.88201451,2021-08-14 15:55:02+00:00
1196,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T15:55:03.000Z,-0.57906019,6.62735733,22.45464028,53.86795391,-8.9581493,-43.23873244,2021-08-14 15:55:03+00:00
1197,Monero,XMR,monero,161,1,29,2021-08-14T15:55:04.000Z,0.24996513,2.24157064,2.20739796,41.02784254,-1.84667763,-30.08541401,2021-08-14 15:55:04+00:00
1198,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T15:55:02.000Z,-0.18985395,2.08099641,6.22140159,70.77558661,28.50222263,-10.26947181,2021-08-14 15:55:02+00:00
1199,Cardano,ADA,cardano,287,1,3,2021-08-14T15:54:07.000Z,-0.72610314,10.78031878,51.27079002,79.15899539,41.79571497,-3.95870246,2021-08-14 15:54:07+00:00
1200,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:04:02.000Z,0.11444916,1.00539156,8.684067,48.04144354,17.21243299,-1.39774827,2021-08-14 16:04:02+00:00
1201,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:04:02.000Z,0.02503153,2.88555912,19.79535761,45.10794046,4.44245558,-39.44884181,2021-08-14 16:04:02+00:00
1202,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:04:03.000Z,-0.64449628,5.78505938,24.55050106,54.14809647,-9.10564132,-42.94274255,2021-08-14 16:04:03+00:00
1203,Monero,XMR,monero,161,1,29,2021-08-14T16:04:04.000Z,0.11462799,2.07064117,3.14375534,41.6649986,-1.35981897,-29.46551631,2021-08-14 16:04:04+00:00
1204,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:04:02.000Z,0.01810437,1.41404199,6.63802333,70.94950025,28.24966092,-9.331361,2021-08-14 16:04:02+00:00
1205,Cardano,ADA,cardano,287,1,3,2021-08-14T16:03:07.000Z,-1.07167307,9.81609317,51.32634937,78.93471288,41.05137553,-3.17937046,2021-08-14 16:03:07+00:00
1206,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:09:02.000Z,0.01342902,0.91212153,9.32048772,48.0127551,16.9603311,-1.77715976,2021-08-14 16:09:02+00:00
1207,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:09:02.000Z,-0.29688632,2.59913211,19.63864964,45.16920574,4.2674175,-40.41898565,2021-08-14 16:09:02+00:00
1208,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:09:03.000Z,-0.58911149,5.79517005,24.30016724,54.76679094,-9.17833029,-43.36962775,2021-08-14 16:09:03+00:00
1209,Monero,XMR,monero,161,1,29,2021-08-14T16:09:04.000Z,0.01315245,2.01402514,3.85222875,41.83649052,-1.65282546,-30.19671156,2021-08-14 16:09:04+00:00
1210,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:09:02.000Z,-0.12489686,1.32669131,7.10689136,71.02410277,27.79142925,-9.70596917,2021-08-14 16:09:02+00:00
1211,Cardano,ADA,cardano,287,1,3,2021-08-14T16:08:08.000Z,-0.59224712,10.26357912,53.39929589,79.72705822,41.35885982,-3.46859178,2021-08-14 16:08:08+00:00
1212,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:13:02.000Z,0.10441743,0.90593359,8.6675633,47.9521455,16.6850238,-2.32256201,2021-08-14 16:13:02+00:00
1213,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:13:02.000Z,-0.17975952,2.38741372,19.41004567,44.75716418,4.06700245,-40.68264642,2021-08-14 16:13:02+00:00
1214,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:13:03.000Z,-0.83730845,5.72975288,23.47763757,54.64861457,-9.58273249,-43.77397877,2021-08-14 16:13:03+00:00
1215,Monero,XMR,monero,161,1,29,2021-08-14T16:13:04.000Z,0.11058063,1.91064303,3.43834102,41.50464571,-2.05250119,-30.88276586,2021-08-14 16:13:04+00:00
1216,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:13:02.000Z,-0.17030305,1.19938273,6.58866463,70.85806505,27.44226242,-10.8167302,2021-08-14 16:13:02+00:00
1217,Cardano,ADA,cardano,287,1,3,2021-08-14T16:12:07.000Z,-0.28395085,10.22870445,52.66332569,79.69300221,40.99506427,-3.51227547,2021-08-14 16:12:07+00:00
1218,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:19:02.000Z,0.01653577,1.25587908,9.2464011,48.36042185,16.71032678,-2.34880055,2021-08-14 16:19:02+00:00
1219,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:19:02.000Z,-0.29179643,4.11659027,20.36550602,45.82525166,4.24532253,-40.60659525,2021-08-14 16:19:02+00:00
1220,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:19:03.000Z,-0.43908452,6.59465551,24.67622031,56.77984747,-9.29080235,-43.60787384,2021-08-14 16:19:03+00:00
1221,Monero,XMR,monero,161,1,29,2021-08-14T16:19:04.000Z,0.07100972,2.60779986,4.02382087,42.3110035,-1.996684,-30.83901527,2021-08-14 16:19:04+00:00
1222,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:19:02.000Z,-0.24033349,1.77434806,7.65042667,71.53667914,27.59308565,-10.94981997,2021-08-14 16:19:02+00:00
1223,Cardano,ADA,cardano,287,1,3,2021-08-14T16:18:07.000Z,0.09376794,11.64008191,54.87525784,81.12752351,41.59139789,-3.82669887,2021-08-14 16:18:07+00:00
1224,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:24:02.000Z,0.0349174,1.06463978,9.6713704,48.27715468,16.75324803,-2.4348585,2021-08-14 16:24:02+00:00
1225,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:24:02.000Z,-0.39942255,3.40455436,20.2645148,45.37709729,4.19465434,-40.45675221,2021-08-14 16:24:02+00:00
1226,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:24:03.000Z,-0.95370141,6.14771878,24.39547515,56.52418705,-9.44904892,-43.80111226,2021-08-14 16:24:03+00:00
1227,Monero,XMR,monero,161,1,29,2021-08-14T16:24:04.000Z,-0.07959821,2.32815724,4.67900017,42.19144484,-1.9201614,-30.92087846,2021-08-14 16:24:04+00:00
1228,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:24:02.000Z,-0.30339931,1.53207173,8.06993852,71.26142394,27.64548586,-11.09036029,2021-08-14 16:24:02+00:00
1229,Cardano,ADA,cardano,287,1,3,2021-08-14T16:23:07.000Z,-0.06078946,11.26803765,55.27328049,81.62851494,41.60935911,-3.72039694,2021-08-14 16:23:07+00:00
1230,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:27:02.000Z,0.1764321,1.13373134,9.64771362,48.49192333,16.8850958,-2.02872761,2021-08-14 16:27:02+00:00
1231,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:27:02.000Z,-0.02597591,3.2361293,20.30605273,45.71257089,4.37427733,-39.92750412,2021-08-14 16:27:02+00:00
1232,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:27:03.000Z,-0.67292936,5.90524408,24.27842591,56.93532946,-9.30278971,-43.55102586,2021-08-14 16:27:03+00:00
1233,Monero,XMR,monero,161,1,29,2021-08-14T16:27:04.000Z,0.14269984,2.55759696,4.38969499,42.73147441,-1.74484514,-30.56137752,2021-08-14 16:27:04+00:00
1234,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:27:02.000Z,-0.10348304,1.45654388,8.0320476,71.59349764,27.86132845,-10.60955188,2021-08-14 16:27:02+00:00
1235,Cardano,ADA,cardano,287,1,3,2021-08-14T16:26:07.000Z,0.09794277,11.30941204,54.56716781,81.5643259,41.58328044,-3.27435651,2021-08-14 16:26:07+00:00
1236,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:34:02.000Z,0.11487986,1.11932026,9.29241334,48.54962306,17.05954242,-1.40140252,2021-08-14 16:34:02+00:00
1237,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:34:02.000Z,-0.15497344,2.94679592,20.07433945,46.29269931,4.35278076,-39.56704374,2021-08-14 16:34:02+00:00
1238,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:34:03.000Z,-0.61684889,5.70615244,23.40713826,56.81610374,-9.30767044,-43.33853992,2021-08-14 16:34:03+00:00
1239,Monero,XMR,monero,161,1,29,2021-08-14T16:34:04.000Z,-0.01497056,2.5104919,3.80023288,42.49275536,-1.60475607,-30.0267997,2021-08-14 16:34:04+00:00
1240,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:34:02.000Z,-0.18277856,1.31872124,7.65350686,71.92119183,28.0869191,-9.64911572,2021-08-14 16:34:02+00:00
1241,Cardano,ADA,cardano,287,1,3,2021-08-14T16:33:07.000Z,-0.61484048,9.70056515,53.03871086,80.37502347,40.78239613,-2.8559632,2021-08-14 16:33:07+00:00
1242,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:39:02.000Z,0.26246573,0.8971171,7.84734859,48.32804139,16.53457849,-0.88434223,2021-08-14 16:39:02+00:00
1243,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:39:02.000Z,0.22795958,2.6109816,18.85253139,45.68890456,4.0723837,-39.23290192,2021-08-14 16:39:02+00:00
1244,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:39:03.000Z,0.4229888,5.43801731,21.11909242,55.99537799,-9.93300117,-43.15359925,2021-08-14 16:39:03+00:00
1245,Monero,XMR,monero,161,1,29,2021-08-14T16:39:04.000Z,0.46626814,2.08806793,2.70836708,41.97245787,-1.9628564,-29.66376213,2021-08-14 16:39:04+00:00
1246,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:39:02.000Z,0.09205912,1.1684434,5.98960647,71.4102226,27.47434727,-8.89124128,2021-08-14 16:39:02+00:00
1247,Cardano,ADA,cardano,287,1,3,2021-08-14T16:38:07.000Z,-0.76645507,8.85478391,51.52830146,78.53509215,38.98006496,-2.70637438,2021-08-14 16:38:07+00:00
1248,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:44:02.000Z,-0.01526552,1.02225041,7.8563232,48.20864211,16.81231453,-0.64077322,2021-08-14 16:44:02+00:00
1249,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:44:02.000Z,0.02383584,2.76264422,18.90377925,45.42948061,4.46127232,-39.3876148,2021-08-14 16:44:02+00:00
1250,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:44:03.000Z,-0.18877603,5.68893638,21.32113496,55.80744412,-9.79914528,-43.05534751,2021-08-14 16:44:03+00:00
1251,Monero,XMR,monero,161,1,29,2021-08-14T16:44:04.000Z,0.19373205,2.21606971,2.46066934,41.25632068,-1.52062023,-28.85146452,2021-08-14 16:44:04+00:00
1252,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:44:02.000Z,-0.12104643,1.37392298,6.24512794,71.43734274,27.83104015,-8.44837841,2021-08-14 16:44:02+00:00
1253,Cardano,ADA,cardano,287,1,3,2021-08-14T16:43:07.000Z,-1.11841605,9.25939543,51.34028106,78.84976811,39.35451341,-2.26594138,2021-08-14 16:43:07+00:00
1254,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:49:02.000Z,-0.32152305,0.74478332,7.15009227,47.96522937,16.34960508,-0.8076342,2021-08-14 16:49:02+00:00
1255,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:49:02.000Z,-0.65583135,2.30129566,17.70513952,44.91001345,3.72809512,-39.93712864,2021-08-14 16:49:02+00:00
1256,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:49:03.000Z,-0.75511772,5.0905767,20.14378093,55.15170877,-10.39047139,-43.42206264,2021-08-14 16:49:03+00:00
1257,Monero,XMR,monero,161,1,29,2021-08-14T16:49:04.000Z,-0.41330763,1.75634774,1.08923723,40.76547229,-2.18703896,-29.36835,2021-08-14 16:49:04+00:00
1258,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:49:02.000Z,-0.4857833,1.02620998,5.54282684,71.11969205,27.33972829,-8.70101847,2021-08-14 16:49:02+00:00
1259,Cardano,ADA,cardano,287,1,3,2021-08-14T16:48:09.000Z,-2.10596254,8.80003019,49.41257244,77.4773787,38.00564738,-2.7725622,2021-08-14 16:48:09+00:00
1260,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:51:02.000Z,-0.22265606,0.8935975,7.26546034,48.30808204,16.53493489,-0.9753526,2021-08-14 16:51:02+00:00
1261,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:51:02.000Z,-0.44152765,2.71461919,18.01547195,45.39166534,3.99345326,-39.86509997,2021-08-14 16:51:02+00:00
1262,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:51:03.000Z,-0.76726157,4.97924133,20.49674431,55.24692063,-10.29032521,-43.65092064,2021-08-14 16:51:03+00:00
1263,Monero,XMR,monero,161,1,29,2021-08-14T16:51:04.000Z,-0.17216989,1.96527534,1.43254879,41.30918039,-1.9516503,-29.63430744,2021-08-14 16:51:04+00:00
1264,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:51:02.000Z,-0.46626833,1.19623193,5.61036593,71.59794468,27.49479101,-8.99249566,2021-08-14 16:51:02+00:00
1265,Cardano,ADA,cardano,287,1,3,2021-08-14T16:50:07.000Z,-1.75684491,9.05139673,49.84154367,78.22218914,38.42783482,-2.45837166,2021-08-14 16:50:07+00:00
1266,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T16:56:02.000Z,-0.01001494,0.91522089,7.53686821,48.6969542,16.72321788,-0.87161499,2021-08-14 16:56:02+00:00
1267,Litecoin,LTC,litecoin,710,1,14,2021-08-14T16:56:02.000Z,-0.26573808,2.26290202,17.91968233,45.75081816,4.08166134,-39.96199009,2021-08-14 16:56:02+00:00
1268,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T16:56:03.000Z,-0.39594029,4.83308817,20.4713703,55.97312633,-10.05062467,-43.43289065,2021-08-14 16:56:03+00:00
1269,Monero,XMR,monero,161,1,29,2021-08-14T16:56:04.000Z,0.28878156,1.95633336,1.9740334,41.69477351,-1.57429515,-29.90408454,2021-08-14 16:56:04+00:00
1270,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T16:56:02.000Z,-0.098829,1.07958181,5.70745566,71.87707975,27.72229649,-8.91475207,2021-08-14 16:56:02+00:00
1271,Cardano,ADA,cardano,287,1,3,2021-08-14T16:55:08.000Z,-0.77423836,9.3512064,50.73897251,79.26714981,39.28193714,-2.56021097,2021-08-14 16:55:08+00:00
1272,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:01:02.000Z,-0.12883728,0.75784142,7.39318819,48.62147035,16.53446925,-1.17868695,2021-08-14 17:01:02+00:00
1273,Litecoin,LTC,litecoin,710,1,14,2021-08-14T17:01:02.000Z,-0.34750372,2.19387121,17.42073732,45.69466357,4.12645868,-39.87398833,2021-08-14 17:01:02+00:00
1274,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:01:03.000Z,-0.50860789,4.49598331,20.21188556,55.51043479,-10.15570397,-43.8895372,2021-08-14 17:01:03+00:00
1275,Monero,XMR,monero,161,1,29,2021-08-14T17:01:04.000Z,0.01204324,1.62141413,1.56062982,41.06886078,-1.43489011,-30.5514661,2021-08-14 17:01:04+00:00
1276,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:01:02.000Z,-0.30772698,0.71093871,5.65358674,71.60985079,27.40787016,-9.21286544,2021-08-14 17:01:02+00:00
1277,Cardano,ADA,cardano,287,1,3,2021-08-14T17:00:07.000Z,-0.92764138,8.52406851,50.3030882,78.85955565,39.26438996,-2.49264218,2021-08-14 17:00:07+00:00
1278,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:01:02.000Z,-0.12883728,0.75784142,7.39318819,48.62147035,16.53446925,-1.17868695,2021-08-14 17:01:02+00:00
1279,Litecoin,LTC,litecoin,710,1,14,2021-08-14T17:01:02.000Z,-0.34750372,2.19387121,17.42073732,45.69466357,4.12645868,-39.87398833,2021-08-14 17:01:02+00:00
1280,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:01:03.000Z,-0.50860789,4.49598331,20.21188556,55.51043479,-10.15570397,-43.8895372,2021-08-14 17:01:03+00:00
1281,Monero,XMR,monero,161,1,29,2021-08-14T17:01:04.000Z,0.01204324,1.62141413,1.56062982,41.06886078,-1.43489011,-30.5514661,2021-08-14 17:01:04+00:00
1282,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:01:02.000Z,-0.30772698,0.71093871,5.65358674,71.60985079,27.40787016,-9.21286544,2021-08-14 17:01:02+00:00
1283,Cardano,ADA,cardano,287,1,3,2021-08-14T17:00:07.000Z,-0.92764138,8.52406851,50.3030882,78.85955565,39.26438996,-2.49264218,2021-08-14 17:00:07+00:00
1284,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:01:02.000Z,-0.12883728,0.75784142,7.39318819,48.62147035,16.53446925,-1.17868695,2021-08-14 17:01:02+00:00
1285,Litecoin,LTC,litecoin,710,1,14,2021-08-14T17:01:02.000Z,-0.34750372,2.19387121,17.42073732,45.69466357,4.12645868,-39.87398833,2021-08-14 17:01:02+00:00
1286,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:01:03.000Z,-0.50860789,4.49598331,20.21188556,55.51043479,-10.15570397,-43.8895372,2021-08-14 17:01:03+00:00
1287,Monero,XMR,monero,161,1,29,2021-08-14T17:01:04.000Z,0.01204324,1.62141413,1.56062982,41.06886078,-1.43489011,-30.5514661,2021-08-14 17:01:04+00:00
1288,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:01:02.000Z,-0.30772698,0.71093871,5.65358674,71.60985079,27.40787016,-9.21286544,2021-08-14 17:01:02+00:00
1289,Cardano,ADA,cardano,287,1,3,2021-08-14T17:00:07.000Z,-0.92764138,8.52406851,50.3030882,78.85955565,39.26438996,-2.49264218,2021-08-14 17:00:07+00:00
1290,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:19:02.000Z,0.1390085,0.92549036,7.94765858,50.06923107,16.18476568,1.19915306,2021-08-14 17:19:02+00:00
1291,Litecoin,LTC,litecoin,710,1,13,2021-08-14T17:19:02.000Z,0.29981804,2.76135758,19.17245496,48.57471863,4.31509548,-38.85490837,2021-08-14 17:19:02+00:00
1292,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:19:03.000Z,-0.40970478,4.9556155,22.6022922,59.36538244,-11.00260737,-42.52729221,2021-08-14 17:19:03+00:00
1293,Monero,XMR,monero,161,1,29,2021-08-14T17:19:04.000Z,0.01451546,1.88193994,2.26080425,41.86964636,-1.50697797,-28.78506864,2021-08-14 17:19:04+00:00
1294,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:19:02.000Z,0.10495441,1.04774464,6.38933056,72.90058293,27.22035678,-5.73518696,2021-08-14 17:19:02+00:00
1295,Cardano,ADA,cardano,287,1,3,2021-08-14T17:18:09.000Z,-1.83730729,8.70106507,50.87418953,79.53798526,38.66158778,0.72825078,2021-08-14 17:18:09+00:00
1296,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:24:02.000Z,-0.35459175,0.57574779,7.29047228,49.26436545,15.81183483,-0.54651755,2021-08-14 17:24:02+00:00
1297,Litecoin,LTC,litecoin,710,1,13,2021-08-14T17:24:02.000Z,-0.58978382,1.98713603,17.96970058,46.74184557,3.3646738,-40.4696758,2021-08-14 17:24:02+00:00
1298,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:24:03.000Z,-1.79248348,3.85707953,20.43317468,55.85615101,-12.17320096,-44.30493476,2021-08-14 17:24:03+00:00
1299,Monero,XMR,monero,161,1,29,2021-08-14T17:24:04.000Z,-0.79563816,1.25626104,1.54615951,40.71571006,-2.27469624,-30.3421321,2021-08-14 17:24:04+00:00
1300,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:24:02.000Z,-0.53204867,0.57394646,5.70408119,71.45854778,26.52688525,-8.02121894,2021-08-14 17:24:02+00:00
1301,Cardano,ADA,cardano,287,1,3,2021-08-14T17:23:07.000Z,-2.61402941,7.69688664,49.81581152,77.87383257,37.51356775,-2.09420397,2021-08-14 17:23:07+00:00
1302,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:29:02.000Z,-0.28918334,0.66517052,7.72644178,49.30888521,16.13222502,-0.38692087,2021-08-14 17:29:02+00:00
1303,Litecoin,LTC,litecoin,710,1,13,2021-08-14T17:29:02.000Z,-0.44520751,2.08519578,18.51908264,46.75664302,3.82027391,-40.16339259,2021-08-14 17:29:02+00:00
1304,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:29:03.000Z,-2.18032288,3.71084492,20.4640637,55.42443177,-12.1238543,-45.61364471,2021-08-14 17:29:03+00:00
1305,Monero,XMR,monero,161,1,29,2021-08-14T17:29:04.000Z,-0.7203323,1.4148786,2.33945053,40.62961052,-1.78946686,-30.27954974,2021-08-14 17:29:04+00:00
1306,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:29:02.000Z,-0.63361208,0.55053244,6.12609721,71.07359733,26.80347281,-8.13402928,2021-08-14 17:29:02+00:00
1307,Cardano,ADA,cardano,287,1,3,2021-08-14T17:28:07.000Z,-1.99551856,8.18406503,50.90428222,78.3981232,38.33575702,-2.11161565,2021-08-14 17:28:07+00:00
1308,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:34:02.000Z,-0.32265589,0.44817516,7.72773419,48.8627175,16.03965463,-0.20670177,2021-08-14 17:34:02+00:00
1309,Litecoin,LTC,litecoin,710,1,13,2021-08-14T17:34:02.000Z,-0.5969508,1.71294323,18.91691736,46.12897606,3.56133662,-39.75793101,2021-08-14 17:34:02+00:00
1310,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:34:03.000Z,-2.05001307,3.24188509,20.02225177,54.72268548,-12.10270236,-45.74706664,2021-08-14 17:34:03+00:00
1311,Monero,XMR,monero,161,1,29,2021-08-14T17:34:04.000Z,-0.56800441,1.31736352,2.04492173,40.33987432,-1.7789135,-30.1200123,2021-08-14 17:34:04+00:00
1312,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:34:02.000Z,-0.62190639,0.29521983,6.37770664,70.31974344,26.53976607,-7.81147343,2021-08-14 17:34:02+00:00
1313,Cardano,ADA,cardano,287,1,3,2021-08-14T17:33:08.000Z,-0.98081736,8.27759024,51.79269932,78.40500485,39.10147824,-1.04243647,2021-08-14 17:33:08+00:00
1314,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:39:02.000Z,-0.04236546,0.66069016,8.01056472,49.54279046,16.08733115,0.08738412,2021-08-14 17:39:02+00:00
1315,Litecoin,LTC,litecoin,710,1,13,2021-08-14T17:39:02.000Z,-0.36127056,2.06472243,18.76216099,47.05827498,3.63836723,-40.12062372,2021-08-14 17:39:02+00:00
1316,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:39:03.000Z,-1.53260613,3.63569546,19.4497728,56.19839682,-11.98089847,-45.67648043,2021-08-14 17:39:03+00:00
1317,Monero,XMR,monero,161,1,29,2021-08-14T17:39:04.000Z,-0.48975819,1.27388737,2.17550493,41.44528011,-1.9422139,-30.28726281,2021-08-14 17:39:04+00:00
1318,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:39:02.000Z,-0.27700028,0.59178974,6.76737571,71.47908523,26.75815319,-7.91438784,2021-08-14 17:39:02+00:00
1319,Cardano,ADA,cardano,287,1,3,2021-08-14T17:38:07.000Z,-0.12146382,8.55673742,52.04877636,79.4662668,38.96360374,-1.1208869,2021-08-14 17:38:07+00:00
1320,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:44:02.000Z,-0.08271369,0.79422744,7.84677941,49.64285534,16.16706579,-0.69467483,2021-08-14 17:44:02+00:00
1321,Litecoin,LTC,litecoin,710,1,13,2021-08-14T17:44:02.000Z,-0.36406308,2.3286088,18.67743287,47.05963826,3.81612443,-40.54021497,2021-08-14 17:44:02+00:00
1322,Dogecoin,DOGE,dogecoin,380,1,7,2021-08-14T17:44:03.000Z,-1.57283072,3.65013135,17.39103039,56.24037912,-11.76404827,-46.37299707,2021-08-14 17:44:03+00:00
1323,Monero,XMR,monero,161,1,29,2021-08-14T17:44:04.000Z,-0.61433207,1.37042291,2.04004757,41.74846916,-1.78537122,-31.0217978,2021-08-14 17:44:04+00:00
1324,Ethereum,ETH,ethereum,5602,1,2,2021-08-14T17:44:02.000Z,-0.38763674,0.71574519,6.45590572,71.63847597,26.95767642,-8.9669653,2021-08-14 17:44:02+00:00
1325,Cardano,ADA,cardano,287,1,3,2021-08-14T17:43:07.000Z,-0.68074305,8.1103092,50.83318057,78.82533596,38.34084391,-2.38680632,2021-08-14 17:43:07+00:00
1326,Bitcoin,BTC,bitcoin,8911,1,1,2021-08-14T17:49:02.000Z,0.30250472,0.86203718,7.88539133,49.82503175,16.04702177,-0.59258506,2021-08-14 17:49:02+00:00
1327,Litecoin,LTC,litecoin,710,1,13,2021-08-14T17:49:02.000Z,0.35984241,2.16325766,18.44294947,47.12415147,3.69421106,-40.40622346,2021-08-14 17:49:02+00:00
